State,District,Date,Year,Month,Avg_rainfall,Agency_name
Maharashtra,Wardha,2019-01-22,2019,01,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-01-23,2019,01,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-01-29,2019,01,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-01-31,2019,01,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-02-06,2019,02,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-02-09,2019,02,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-02-14,2019,02,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-02-24,2019,02,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-02-26,2019,02,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-03-02,2019,03,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-03-07,2019,03,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-03-09,2019,03,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-03-10,2019,03,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-03-11,2019,03,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-03-15,2019,03,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-03-17,2019,03,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-03-18,2019,03,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-03-31,2019,03,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-04-02,2019,04,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-04-07,2019,04,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-04-24,2019,04,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-04-26,2019,04,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-05-01,2019,05,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-05-02,2019,05,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-05-04,2019,05,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-05-09,2019,05,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-05-12,2019,05,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-05-30,2019,05,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-06-02,2019,06,1.334269749,"IMD GRID MODEL"
Maharashtra,Wardha,2019-06-07,2019,06,0.176840711,"IMD GRID MODEL"
Maharashtra,Wardha,2019-06-16,2019,06,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-06-22,2019,06,0.51764279,"IMD GRID MODEL"
Maharashtra,Wardha,2019-06-28,2019,06,8.748291176,"IMD GRID MODEL"
Maharashtra,Wardha,2019-07-02,2019,07,14.8298015,"IMD GRID MODEL"
Maharashtra,Wardha,2019-07-07,2019,07,4.048622048,"IMD GRID MODEL"
Maharashtra,Wardha,2019-07-13,2019,07,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-07-14,2019,07,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-07-21,2019,07,9.951705947,"IMD GRID MODEL"
Maharashtra,Wardha,2019-08-03,2019,08,45.65309642,"IMD GRID MODEL"
Maharashtra,Wardha,2019-08-11,2019,08,0.946082127,"IMD GRID MODEL"
Maharashtra,Wardha,2019-08-14,2019,08,19.17297824,"IMD GRID MODEL"
Maharashtra,Wardha,2019-09-03,2019,09,10.41556286,"IMD GRID MODEL"
Maharashtra,Wardha,2019-09-07,2019,09,22.44368244,"IMD GRID MODEL"
Maharashtra,Wardha,2019-09-12,2019,09,12.46964023,"IMD GRID MODEL"
Maharashtra,Wardha,2019-09-16,2019,09,1.010413656,"IMD GRID MODEL"
Maharashtra,Wardha,2019-09-18,2019,09,18.68401651,"IMD GRID MODEL"
Maharashtra,Wardha,2019-09-19,2019,09,3.797619642,"IMD GRID MODEL"
Maharashtra,Wardha,2019-09-28,2019,09,8.746354713,"IMD GRID MODEL"
Maharashtra,Wardha,2019-09-30,2019,09,4.75712325,"IMD GRID MODEL"
Maharashtra,Wardha,2019-10-09,2019,10,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-10-10,2019,10,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-10-14,2019,10,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-10-23,2019,10,0.102643997,"IMD GRID MODEL"
Maharashtra,Wardha,2019-11-06,2019,11,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-11-07,2019,11,0,"IMD GRID MODEL"
Maharashtra,Wardha,2019-11-11,2019,11,0,"IMD GRID MODEL"
Chhattisgarh,Dhamtari,2018-12-31,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-07-25,2018,07,4.638346079,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-07-31,2018,07,0.990011125,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-08-02,2018,08,2.74936523,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-08-04,2018,08,0.132003151,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-08-07,2018,08,16.30093828,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-08-06,2018,08,4.553283219,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-08-09,2018,08,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-08-11,2018,08,60.80424846,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-08-20,2018,08,11.18882421,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-08-21,2018,08,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-08-22,2018,08,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-09-01,2018,09,4.671878432,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-09-04,2018,09,0.614601368,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-09-14,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-09-16,2018,09,0.259641218,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-09-26,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-09-30,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-09-29,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-10-01,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-10-02,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-10-03,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-10-06,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-10-11,2018,10,0.751019633,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-10-15,2018,10,0.006954117,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-10-27,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-10-29,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-11-18,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-11-27,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-12-01,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-12-05,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-12-08,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-12-12,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-12-21,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Durg,2018-12-23,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-08-04,2018,08,0.443181242,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-08-18,2018,08,5.495280473,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-08-25,2018,08,30.75713586,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-09-02,2018,09,9.227302913,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-09-03,2018,09,4.210281411,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-09-06,2018,09,10.44917518,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-09-11,2018,09,0.14760785,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-09-15,2018,09,0.065046415,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-09-20,2018,09,35.74477291,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-09-24,2018,09,6.905668707,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-10-02,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-10-07,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-10-20,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-11-12,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-11-22,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-11-26,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-11-28,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-12-03,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-12-05,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-12-13,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-12-18,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-12-19,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-12-15,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-12-20,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-12-23,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-12-24,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Gariyaband,2018-12-31,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-07-27,2018,07,0.079673839,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-07-30,2018,07,2.602683502,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-08-03,2018,08,4.799600541,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-08-14,2018,08,13.77228589,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-08-16,2018,08,30.13409983,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-08-18,2018,08,5.233302734,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-08-19,2018,08,11.81342117,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-08-24,2018,08,10.92620522,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-08-31,2018,08,31.02362475,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-09-05,2018,09,50.34683976,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-09-07,2018,09,23.71951484,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-09-08,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-09-18,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-09-19,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-09-28,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-10-05,2018,10,0.148230399,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-10-18,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-10-19,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-10-24,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-11-15,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-11-16,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-11-20,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-11-23,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-11-30,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-12-03,2018,12,0.015279133,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-12-06,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-12-10,2018,12,3.764453505,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-12-21,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-12-27,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-08-01,2018,08,17.69581627,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-08-07,2018,08,54.94561662,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-08-22,2018,08,1.713500651,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-08-29,2018,08,2.915079068,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-11-19,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-12-13,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,"Gaurella Pendra Marwahi",2018-12-24,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-08-10,2018,08,3.150298513,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-08-12,2018,08,49.51024819,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-08-15,2018,08,16.22531057,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-08-17,2018,08,3.080040016,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-08-19,2018,08,32.67062173,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-08-22,2018,08,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-08-28,2018,08,6.936319202,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-09-01,2018,09,20.30988528,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-09-12,2018,09,0.003427555,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-09-17,2018,09,0.610467852,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-09-23,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-09-30,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-10-07,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-10-10,2018,10,3.064921825,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-10-12,2018,10,0.561010406,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-10-18,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-10-20,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-11-01,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-11-08,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-11-12,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-11-10,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-11-19,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-11-17,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-11-29,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-12-07,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-12-10,2018,12,3.305717088,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-12-12,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-12-17,2018,12,58.8352671,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-12-24,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-12-23,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-12-25,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Janjgir-Champa,2018-12-09,2018,12,0.003975454,"NRSC VIC MODEL"
Chhattisgarh,Jashpur,2018-08-02,2018,08,13.18934559,"NRSC VIC MODEL"
Chhattisgarh,Jashpur,2018-08-04,2018,08,2.864973007,"NRSC VIC MODEL"
Chhattisgarh,Jashpur,2018-08-07,2018,08,49.52689574,"NRSC VIC MODEL"
Chhattisgarh,Korea,2018-11-11,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Korea,2018-11-12,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Korea,2018-11-15,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Korea,2018-11-27,2018,11,0.300007985,"NRSC VIC MODEL"
Chhattisgarh,Korea,2018-11-28,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Korea,2018-12-02,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Korea,2018-12-12,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Korea,2018-12-21,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Korea,2018-12-27,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Korea,2018-12-28,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-07-26,2018,07,6.634510862,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-08-04,2018,08,1.218430462,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-08-05,2018,08,9.630210162,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-08-09,2018,08,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-08-15,2018,08,50.36244356,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-08-16,2018,08,4.807107075,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-08-25,2018,08,23.30176292,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-08-26,2018,08,54.22585244,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-08-28,2018,08,1.487828708,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-08-29,2018,08,0.028659774,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-09-06,2018,09,18.16964348,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-09-07,2018,09,8.515188325,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-09-13,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-09-12,2018,09,0.236105978,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-09-16,2018,09,10.5454784,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-09-19,2018,09,1.189383639,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-09-22,2018,09,3.578353289,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-09-23,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-09-24,2018,09,9.134013259,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-09-26,2018,09,0.012470237,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-10-02,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-10-06,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-10-11,2018,10,12.56563867,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-10-13,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-10-14,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-10-20,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-10-22,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-10-19,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-10-26,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-10-30,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-11-01,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-11-14,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-11-17,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-11-19,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-11-21,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-11-29,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-12-04,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-12-19,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-12-23,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-12-29,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Mahasamund,2018-12-31,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-08-03,2018,08,0.828829674,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-08-08,2018,08,1.31058885,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-08-09,2018,08,14.43480101,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-08-12,2018,08,20.68421786,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-08-13,2018,08,12.1250639,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-08-19,2018,08,19.06430546,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-08-21,2018,08,0.049472859,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-08-24,2018,08,8.165909484,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-08-27,2018,08,35.33889253,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-08-28,2018,08,10.52013517,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-08-31,2018,08,17.67340286,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-09-02,2018,09,8.745987487,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-09-05,2018,09,23.33873373,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-09-09,2018,09,0.59263634,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-09-07,2018,09,17.710266,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-09-08,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-09-14,2018,09,0.246942942,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-09-26,2018,09,0.285717577,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-09-25,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-10-05,2018,10,0.595688571,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-10-13,2018,10,0.144205059,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-10-21,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-10-19,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-10-23,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-10-25,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-10-26,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-10-31,2018,10,0.239451102,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-11-08,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-11-12,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-11-17,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-11-19,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-12-02,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-12-06,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-12-09,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-12-10,2018,12,2.614199704,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-12-14,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-12-24,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-12-25,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-12-30,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Mungeli,2018-12-31,2018,12,0,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-08-08,2018,08,17.22459635,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-08-09,2018,08,0,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-08-10,2018,08,2.233843884,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-08-15,2018,08,69.27191858,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-08-14,2018,08,43.45052001,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-08-18,2018,08,0.65494681,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-08-21,2018,08,0.302801975,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-08-22,2018,08,0.101566783,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-08-26,2018,08,33.17649234,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-09-06,2018,09,1.121291927,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-09-09,2018,09,0,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-09-24,2018,09,4.656341573,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-09-23,2018,09,0.350864362,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-09-25,2018,09,11.20546722,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-09-29,2018,09,0.357155056,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-09-30,2018,09,0.060487438,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-10-09,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-10-20,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-10-26,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-10-27,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-10-24,2018,10,0,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-11-13,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-11-24,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-11-25,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-11-27,2018,11,0,"NRSC VIC MODEL"
Chhattisgarh,Narayanpur,2018-11-29,2018,11,0,"NRSC VIC MODEL"
